0bb4960cb52c7064830fc878630fa8ad	CountyAdminArea	9ac31dfb3a2f5b994f4009eb0a3c0949	09d4bca31e2fd8b0f57f79f85ed42bd8	Armstrong County, Pennsylvania	2020-04-06	2020-04-06T16:00:00+0000		13								https://www.health.pa.gov/topics/disease/coronavirus/pages/cases.aspx
eb042ba9e1928f6156cda8134ee541a6	CountyAdminArea	41695c8c512c53044b7b787368687ac8	09d4bca31e2fd8b0f57f79f85ed42bd8	Aroostook County, Maine	2020-04-06	2020-04-06T15:00:00+0000		1								https://www.maine.gov/dhhs/mecdc/infectious-disease/epi/airborne/coronavirus.shtml
03d57ea2cee7dc1df49229283e738686	CountyAdminArea	20639b767478006218447b27e4b853cb	09d4bca31e2fd8b0f57f79f85ed42bd8	Arthur County, Nebraska	2020-04-06											http://dhhs.ne.gov/pages/coronavirus.aspx#sectionlink3
4893b64051cf425047ddd8606dae25f4	Country			Aruba	2020-04-06		0	64			0	0				https://opendata.ecdc.europa.eu/covid19/casedistribution/json
a7ed0def0a83106ec401d80b97292453	CountyAdminArea	39da6b7e3479522718668deaf7e6f304	09d4bca31e2fd8b0f57f79f85ed42bd8	Ascension Parish, Louisiana	2020-04-06		11	347								http://ldh.la.gov/coronavirus/
f65804afc0f9788abedefa3f1c45e733	CountyAdminArea	5c520b852c5d7c99a71f1635ae84e1d2	09d4bca31e2fd8b0f57f79f85ed42bd8	Ashe County, North Carolina	2020-04-06			1								https://www.ncdhhs.gov/covid-19-case-count-nc
125698f054bc88c6f70a84408b6ba206	CountyAdminArea	4ec96adb9cc39333f3d2024b28f2503f	09d4bca31e2fd8b0f57f79f85ed42bd8	Ashland County, Ohio	2020-04-06	2020-04-06T14:00:00	0	3								https://coronavirus.ohio.gov
e4024e279a3af58762d32ab52627f8d7	CountyAdminArea	5aeb407b7ca7f3fe0dc50003b1e0712f	09d4bca31e2fd8b0f57f79f85ed42bd8	Ashland County, Wisconsin	2020-04-06	2020-04-06T06:00:00	0	1								https://www.dhs.wisconsin.gov/covid-19/data.htm
78602ea1398656c9cd33204db14e9494	CountyAdminArea	46aaf459104e9ce5d45eaa017ac349c2	09d4bca31e2fd8b0f57f79f85ed42bd8	Ashley County, Arkansas	2020-04-06			4								https://www.healthy.arkansas.gov/programs-services/topics/novel-coronavirus
72c1bbbff78e8ba9c3f1debf30d92de0	CountyAdminArea	4ec96adb9cc39333f3d2024b28f2503f	09d4bca31e2fd8b0f57f79f85ed42bd8	Ashtabula County, Ohio	2020-04-06	2020-04-06T14:00:00	0	15								https://coronavirus.ohio.gov
eef16a3ead096d19a45f8319abfe315f	CountyAdminArea	11d9591c9feee10969173c347e551a9a	09d4bca31e2fd8b0f57f79f85ed42bd8	Asotin County, Washington	2020-04-06			3								https://www.doh.wa.gov
ce3e867f77bbba85dc5df5b3c8d539d0	CountyAdminArea	39da6b7e3479522718668deaf7e6f304	09d4bca31e2fd8b0f57f79f85ed42bd8	Assumption Parish, Louisiana	2020-04-06			77								http://ldh.la.gov/coronavirus/
8d0bf5abf5750f86ec01a9baee95ee3a	CountyAdminArea	50c48dd4738076677d421c4696b8bd75	907eba32d950bfab68227fd7ea22999b	Asturias	2020-04-06	2020-04-16T10:24:17	96	1679	244							https://www.mscbs.gob.es/profesionales/saludpublica/ccayes/alertasactual/ncov-china/situacionactual.htm
ed6d5c8a48fc3ec9e0b08449347ed242	CountyAdminArea	86871c416a7dbed7e5cc229d143d8d82	09d4bca31e2fd8b0f57f79f85ed42bd8	Atascosa County, Texas	2020-04-06			3								https://www.dshs.state.tx.us/news/updates.shtm#coronavirus
6a020cfb10ed07f95372e1019d179a8a	CountyAdminArea	7c0e2b92f76ed5847aa48a3a1e70ae7d	09d4bca31e2fd8b0f57f79f85ed42bd8	Atchison County, Kansas	2020-04-06	2020-04-06T11:00:00		2								https://govstatus.egov.com/coronavirus
fb55ba9a281b1c20507f1c61ab594873	CountyAdminArea	4ec96adb9cc39333f3d2024b28f2503f	09d4bca31e2fd8b0f57f79f85ed42bd8	Athens County, Ohio	2020-04-06	2020-04-06T14:00:00	1	3								https://coronavirus.ohio.gov
b5d3f97d7f342b91a3ef51a0e7ab502d	CountyAdminArea	7f3097563d468719d72c6df98a69f6de	09d4bca31e2fd8b0f57f79f85ed42bd8	Atkinson County, Georgia	2020-04-06	2020-04-06T22:28:06+0000	0	3								https://dph.georgia.gov/covid-19-daily-status-report
dc2913ba227f01bd02fa21ff1705cd0e	CountyAdminArea	5ac9ad692818005c50aae8afe95861d6	09d4bca31e2fd8b0f57f79f85ed42bd8	Atlantic County, New Jersey	2020-04-06		1	132								https://www.nj.gov/health/cd/topics/covid2019_dashboard.shtml
15eaa66fd7043f40b155a26d17170304	CountyAdminArea	92aec0ba411203aa3a57aec94b108ed6	09d4bca31e2fd8b0f57f79f85ed42bd8	Atoka County, Oklahoma	2020-04-06	2020-04-06T12:00:00+0000	0	1								https://coronavirus.health.ok.gov/
